Path 1 LON	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826	-52.924406699316705	-52.92263867336514	-52.92087064741359	-52.919102621462024	-52.91733459551047	-52.915566569558905	-52.91379854360735	-52.912030517655786	-52.91026249170423	-52.90849446575267	-52.90672643980111	-52.90495841384955	-52.90319038789799	-52.90142236194643	-52.899654335994875	-52.89788631004331	-52.896118284091756	-52.89435025814019	-52.89258223218864	-52.89081420623708	-52.88904618028552	-52.88727815433396	-52.8855101283824	-52.883742102430844	-52.88197407647928	-52.880206050527725	-52.87843802457616	-52.87666999862461	-52.874901972673044	-52.87313394672149	-52.871365920769925	-52.86959789481837	-52.86782986886681	-52.86606184291525	-52.86429381696369	-52.86252579101213	-52.86075776506057	-52.85898973910901	-52.85722171315745	-52.855453687205895	-52.85368566125434	-52.851917635302776	-52.85014960935122	-52.84838158339966	-52.8466135574481	-52.84484553149654	-52.84307750554498	-52.84130947959342	-52.839541453641864	-52.8377734276903	-52.836005401738745	-52.83423737578718	-52.83246934983563	-52.830701323884064	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251
Path 1 LAT	27.408169645515464	27.409939810208094	27.411709974900724	27.413480139593354	27.415250304285983	27.417020468978613	27.418790633671243	27.420560798363873	27.422330963056503	27.424101127749132	27.425871292441762	27.427641457134392	27.429411621827022	27.43118178651965	27.43295195121228	27.434722115904908	27.436492280597538	27.438262445290167	27.440032609982797	27.441802774675427	27.441802774675427	27.441802774675427	27.440032609982797	27.440032609982797	27.438262445290167	27.438262445290167	27.436492280597538	27.436492280597538	27.434722115904908	27.434722115904908	27.43295195121228	27.43295195121228	27.43295195121228	27.43118178651965	27.43118178651965	27.43118178651965	27.43118178651965	27.429411621827022	27.429411621827022	27.429411621827022	27.429411621827022	27.429411621827022	27.429411621827022	27.427641457134392	27.427641457134392	27.427641457134392	27.427641457134392	27.425871292441762	27.424101127749132	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.425871292441762	27.425871292441762	27.427641457134392	27.427641457134392	27.429411621827022	27.43118178651965	27.43295195121228	27.434722115904908	27.434722115904908	27.436492280597538	27.438262445290167	27.438262445290167	27.440032609982797	27.441802774675427	27.443572939368057	27.445343104060687	27.447113268753316	27.448883433445946	27.450653598138576	27.452423762831206	27.454193927523836	27.455964092216465	27.457734256909095	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.46658508037224	27.46835524506487	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352	27.510839197687982	27.512609362380612	27.514379527073242	27.51614969176587	27.5179198564585	27.51969002115113	27.52146018584376	27.52323035053639	27.52500051522902	27.52677067992165	27.52854084461428	27.530311009306907	27.532081173999536	27.533851338692166	27.535621503384796	27.537391668077426	27.539161832770056	27.540931997462685	27.542702162155315	27.544472326847945	27.546242491540575	27.548012656233205	27.549782820925834	27.551552985618464	27.553323150311094	27.555093315003724	27.556863479696354	27.558633644388983	27.560403809081613	27.562173973774243	27.56394413846687	27.5657143031595	27.56748446785213	27.56925463254476	27.57102479723739	27.57279496193002	27.574565126622648	27.576335291315278	27.578105456007908
Path 2 LON	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826	-52.924406699316705	-52.92263867336514	-52.92087064741359	-52.919102621462024	-52.91733459551047	-52.915566569558905	-52.91379854360735	-52.912030517655786	-52.91026249170423	-52.90849446575267	-52.90672643980111	-52.90495841384955	-52.90319038789799	-52.90142236194643	-52.899654335994875	-52.89788631004331	-52.896118284091756	-52.89435025814019	-52.89258223218864	-52.89081420623708	-52.88904618028552	-52.88727815433396	-52.88727815433396	-52.88727815433396	-52.88727815433396	-52.8855101283824	-52.883742102430844	-52.88197407647928	-52.880206050527725	-52.87843802457616	-52.87666999862461	-52.874901972673044	-52.87313394672149	-52.871365920769925	-52.86959789481837	-52.86782986886681	-52.86606184291525	-52.86429381696369	-52.86252579101213	-52.86075776506057	-52.85898973910901	-52.85722171315745	-52.855453687205895	-52.85368566125434	-52.851917635302776	-52.85014960935122	-52.84838158339966	-52.8466135574481	-52.84484553149654	-52.84307750554498	-52.84130947959342	-52.839541453641864	-52.8377734276903	-52.836005401738745	-52.83423737578718	-52.83246934983563	-52.830701323884064	-52.82893329793251
Path 2 LAT	27.408169645515464	27.409939810208094	27.411709974900724	27.413480139593354	27.415250304285983	27.417020468978613	27.418790633671243	27.420560798363873	27.422330963056503	27.424101127749132	27.425871292441762	27.425871292441762	27.427641457134392	27.429411621827022	27.43118178651965	27.43295195121228	27.43295195121228	27.43295195121228	27.434722115904908	27.436492280597538	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.440032609982797	27.441802774675427	27.443572939368057	27.445343104060687	27.447113268753316	27.448883433445946	27.448883433445946	27.448883433445946	27.450653598138576	27.452423762831206	27.454193927523836	27.455964092216465	27.457734256909095	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.46658508037224	27.46835524506487	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352	27.510839197687982	27.512609362380612	27.514379527073242	27.51614969176587	27.5179198564585	27.51969002115113	27.52146018584376	27.52323035053639	27.52500051522902	27.52677067992165	27.52854084461428	27.530311009306907	27.532081173999536	27.533851338692166	27.535621503384796	27.537391668077426	27.539161832770056	27.540931997462685	27.542702162155315	27.544472326847945	27.546242491540575	27.548012656233205	27.549782820925834	27.551552985618464	27.553323150311094	27.555093315003724	27.556863479696354	27.558633644388983	27.560403809081613	27.562173973774243	27.56394413846687	27.5657143031595	27.56748446785213	27.56925463254476	27.57102479723739	27.57279496193002	27.574565126622648	27.576335291315278	27.578105456007908
Path 3 LON	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826	-52.924406699316705	-52.92263867336514	-52.92087064741359	-52.919102621462024	-52.91733459551047	-52.915566569558905	-52.91379854360735	-52.912030517655786	-52.91026249170423	-52.90849446575267	-52.90672643980111	-52.90495841384955	-52.90319038789799	-52.90142236194643	-52.899654335994875	-52.89788631004331	-52.896118284091756	-52.89435025814019	-52.89258223218864	-52.89081420623708	-52.88904618028552	-52.88727815433396	-52.8855101283824	-52.883742102430844	-52.88197407647928	-52.880206050527725	-52.87843802457616	-52.87666999862461	-52.874901972673044	-52.87313394672149	-52.871365920769925	-52.86959789481837	-52.86782986886681	-52.86606184291525	-52.86429381696369	-52.86252579101213	-52.86075776506057	-52.85898973910901	-52.85722171315745	-52.855453687205895	-52.85368566125434	-52.851917635302776	-52.85014960935122	-52.84838158339966	-52.8466135574481	-52.84484553149654	-52.84307750554498	-52.84130947959342	-52.839541453641864	-52.8377734276903	-52.836005401738745	-52.83423737578718	-52.83246934983563	-52.830701323884064	-52.82893329793251
Path 3 LAT	27.408169645515464	27.409939810208094	27.411709974900724	27.413480139593354	27.415250304285983	27.417020468978613	27.418790633671243	27.420560798363873	27.422330963056503	27.424101127749132	27.425871292441762	27.425871292441762	27.427641457134392	27.429411621827022	27.43118178651965	27.43295195121228	27.43295195121228	27.43295195121228	27.434722115904908	27.436492280597538	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.440032609982797	27.441802774675427	27.443572939368057	27.445343104060687	27.447113268753316	27.448883433445946	27.450653598138576	27.452423762831206	27.454193927523836	27.455964092216465	27.457734256909095	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.46658508037224	27.46835524506487	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48605689199117	27.4878270566838	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.494907715454318	27.494907715454318	27.494907715454318	27.494907715454318	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352	27.510839197687982	27.512609362380612	27.514379527073242	27.51614969176587	27.5179198564585	27.51969002115113	27.52146018584376	27.52323035053639	27.52500051522902	27.52677067992165	27.52854084461428	27.530311009306907	27.532081173999536	27.533851338692166	27.535621503384796	27.537391668077426	27.539161832770056	27.540931997462685	27.542702162155315	27.544472326847945	27.546242491540575	27.548012656233205	27.549782820925834	27.551552985618464	27.553323150311094	27.555093315003724	27.556863479696354	27.558633644388983	27.560403809081613	27.562173973774243	27.56394413846687	27.5657143031595	27.56748446785213	27.56925463254476	27.57102479723739	27.57279496193002	27.574565126622648	27.576335291315278	27.578105456007908
Path 4 LON	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826	-52.924406699316705	-52.92263867336514	-52.92087064741359	-52.919102621462024	-52.91733459551047	-52.915566569558905	-52.91379854360735	-52.912030517655786	-52.91026249170423	-52.90849446575267	-52.90672643980111	-52.90495841384955	-52.90319038789799	-52.90142236194643	-52.899654335994875	-52.89788631004331	-52.896118284091756	-52.89435025814019	-52.89258223218864	-52.89081420623708	-52.88904618028552	-52.88727815433396	-52.8855101283824	-52.883742102430844	-52.88197407647928	-52.880206050527725	-52.87843802457616	-52.87666999862461	-52.874901972673044	-52.87313394672149	-52.871365920769925	-52.86959789481837	-52.86782986886681	-52.86606184291525	-52.86429381696369	-52.86252579101213	-52.86075776506057	-52.85898973910901	-52.85722171315745	-52.855453687205895	-52.85368566125434	-52.851917635302776	-52.85014960935122	-52.84838158339966	-52.8466135574481	-52.84484553149654	-52.84307750554498	-52.84130947959342	-52.839541453641864	-52.8377734276903	-52.836005401738745	-52.83423737578718	-52.83246934983563	-52.830701323884064	-52.82893329793251	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.82539724602939	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.827165271980945	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251	-52.82893329793251
Path 4 LAT	27.408169645515464	27.409939810208094	27.411709974900724	27.413480139593354	27.415250304285983	27.417020468978613	27.418790633671243	27.420560798363873	27.422330963056503	27.424101127749132	27.425871292441762	27.427641457134392	27.429411621827022	27.43118178651965	27.43295195121228	27.434722115904908	27.436492280597538	27.438262445290167	27.440032609982797	27.441802774675427	27.441802774675427	27.441802774675427	27.440032609982797	27.440032609982797	27.438262445290167	27.438262445290167	27.436492280597538	27.436492280597538	27.434722115904908	27.434722115904908	27.43295195121228	27.43295195121228	27.43295195121228	27.43118178651965	27.43118178651965	27.43118178651965	27.43118178651965	27.429411621827022	27.429411621827022	27.429411621827022	27.429411621827022	27.429411621827022	27.429411621827022	27.427641457134392	27.427641457134392	27.427641457134392	27.427641457134392	27.425871292441762	27.424101127749132	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.422330963056503	27.424101127749132	27.424101127749132	27.424101127749132	27.424101127749132	27.425871292441762	27.425871292441762	27.425871292441762	27.425871292441762	27.425871292441762	27.427641457134392	27.429411621827022	27.429411621827022	27.43118178651965	27.43295195121228	27.434722115904908	27.434722115904908	27.436492280597538	27.438262445290167	27.440032609982797	27.441802774675427	27.443572939368057	27.445343104060687	27.447113268753316	27.448883433445946	27.450653598138576	27.452423762831206	27.454193927523836	27.455964092216465	27.457734256909095	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.46658508037224	27.46835524506487	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352	27.510839197687982	27.512609362380612	27.514379527073242	27.51614969176587	27.5179198564585	27.51969002115113	27.52146018584376	27.52323035053639	27.52500051522902	27.52677067992165	27.52854084461428	27.530311009306907	27.532081173999536	27.533851338692166	27.535621503384796	27.537391668077426	27.539161832770056	27.540931997462685	27.542702162155315	27.544472326847945	27.546242491540575	27.548012656233205	27.549782820925834	27.551552985618464	27.553323150311094	27.555093315003724	27.556863479696354	27.558633644388983	27.560403809081613	27.562173973774243	27.56394413846687	27.5657143031595	27.56748446785213	27.56925463254476	27.57102479723739	27.57279496193002	27.574565126622648	27.576335291315278	27.578105456007908
Path 5 LON	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826	-52.924406699316705	-52.92263867336514	-52.92087064741359	-52.919102621462024	-52.91733459551047	-52.915566569558905	-52.91379854360735	-52.912030517655786	-52.91026249170423	-52.90849446575267	-52.90672643980111	-52.90495841384955	-52.90319038789799	-52.90142236194643	-52.899654335994875	-52.89788631004331	-52.896118284091756	-52.89435025814019	-52.89258223218864	-52.89081420623708	-52.88904618028552	-52.88727815433396	-52.88727815433396	-52.88727815433396	-52.88727815433396	-52.8855101283824	-52.883742102430844	-52.88197407647928	-52.880206050527725	-52.87843802457616	-52.87666999862461	-52.874901972673044	-52.87313394672149	-52.871365920769925	-52.86959789481837	-52.86782986886681	-52.86606184291525	-52.86429381696369	-52.86252579101213	-52.86075776506057	-52.85898973910901	-52.85722171315745	-52.855453687205895	-52.85368566125434	-52.851917635302776	-52.85014960935122	-52.84838158339966	-52.8466135574481	-52.84484553149654	-52.84307750554498	-52.84130947959342	-52.839541453641864	-52.8377734276903	-52.836005401738745	-52.83423737578718	-52.83246934983563	-52.830701323884064	-52.82893329793251
Path 5 LAT	27.408169645515464	27.409939810208094	27.411709974900724	27.413480139593354	27.415250304285983	27.417020468978613	27.418790633671243	27.420560798363873	27.422330963056503	27.424101127749132	27.425871292441762	27.425871292441762	27.427641457134392	27.429411621827022	27.43118178651965	27.43295195121228	27.43295195121228	27.434722115904908	27.436492280597538	27.438262445290167	27.440032609982797	27.441802774675427	27.443572939368057	27.445343104060687	27.447113268753316	27.448883433445946	27.448883433445946	27.448883433445946	27.448883433445946	27.448883433445946	27.448883433445946	27.448883433445946	27.448883433445946	27.448883433445946	27.450653598138576	27.452423762831206	27.454193927523836	27.455964092216465	27.457734256909095	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.46658508037224	27.46658508037224	27.46658508037224	27.46835524506487	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352	27.510839197687982	27.512609362380612	27.514379527073242	27.51614969176587	27.5179198564585	27.51969002115113	27.52146018584376	27.52323035053639	27.52500051522902	27.52677067992165	27.52854084461428	27.530311009306907	27.532081173999536	27.533851338692166	27.535621503384796	27.537391668077426	27.539161832770056	27.540931997462685	27.542702162155315	27.544472326847945	27.546242491540575	27.548012656233205	27.549782820925834	27.551552985618464	27.553323150311094	27.555093315003724	27.556863479696354	27.558633644388983	27.560403809081613	27.562173973774243	27.56394413846687	27.5657143031595	27.56748446785213	27.56925463254476	27.57102479723739	27.57279496193002	27.574565126622648	27.576335291315278	27.578105456007908
Path 6 LON	-53.02518417855558	-53.023416152604014	-53.02164812665246	-53.019880100700895	-53.01811207474934	-53.01634404879778	-53.01457602284622	-53.01280799689466	-53.0110399709431	-53.009271944991546	-53.00750391903998	-53.00573589308843	-53.003967867136865	-53.00219984118531	-53.000431815233746	-52.99866378928219	-52.99689576333063	-52.99512773737907	-52.99335971142751	-52.99159168547595	-52.98982365952439	-52.988055633572834	-52.98628760762127	-52.984519581669716	-52.98275155571815	-52.9809835297666	-52.979215503815034	-52.97744747786348	-52.975679451911915	-52.97391142596036	-52.9721434000088	-52.97037537405724	-52.968607348105685	-52.96683932215412	-52.96507129620257	-52.963303270251004	-52.96153524429945	-52.959767218347885	-52.95799919239633	-52.956231166444766	-52.95446314049321	-52.95269511454165	-52.95092708859009	-52.94915906263853	-52.94739103668697	-52.94562301073541	-52.943854984783854	-52.94208695883229	-52.940318932880736	-52.93855090692917	-52.93678288097762	-52.935014855026054	-52.9332468290745	-52.93147880312294	-52.92971077717138	-52.927942751219824	-52.92617472526826	-52.924406699316705	-52.92263867336514	-52.92087064741359	-52.919102621462024	-52.91733459551047	-52.915566569558905	-52.91379854360735	-52.912030517655786	-52.91026249170423	-52.90849446575267	-52.90672643980111	-52.90495841384955	-52.90319038789799	-52.90142236194643	-52.899654335994875	-52.89788631004331	-52.896118284091756	-52.89435025814019	-52.89258223218864	-52.89081420623708	-52.88904618028552	-52.88727815433396	-52.88727815433396	-52.88727815433396	-52.88727815433396	-52.8855101283824	-52.883742102430844	-52.88197407647928	-52.880206050527725	-52.87843802457616	-52.87666999862461	-52.874901972673044	-52.87313394672149	-52.871365920769925	-52.86959789481837	-52.86782986886681	-52.86606184291525	-52.86429381696369	-52.86252579101213	-52.86075776506057	-52.85898973910901	-52.85722171315745	-52.855453687205895	-52.85368566125434	-52.851917635302776	-52.85014960935122	-52.84838158339966	-52.8466135574481	-52.84484553149654	-52.84307750554498	-52.84130947959342	-52.839541453641864	-52.8377734276903	-52.836005401738745	-52.83423737578718	-52.83246934983563	-52.830701323884064	-52.82893329793251
Path 6 LAT	27.408169645515464	27.409939810208094	27.411709974900724	27.413480139593354	27.415250304285983	27.417020468978613	27.418790633671243	27.420560798363873	27.422330963056503	27.424101127749132	27.425871292441762	27.425871292441762	27.427641457134392	27.429411621827022	27.43118178651965	27.43295195121228	27.43295195121228	27.43295195121228	27.434722115904908	27.436492280597538	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.438262445290167	27.440032609982797	27.441802774675427	27.443572939368057	27.445343104060687	27.447113268753316	27.448883433445946	27.448883433445946	27.448883433445946	27.450653598138576	27.452423762831206	27.454193927523836	27.455964092216465	27.457734256909095	27.459504421601725	27.461274586294355	27.463044750986985	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.464814915679614	27.46658508037224	27.46835524506487	27.4701254097575	27.47189557445013	27.47366573914276	27.47543590383539	27.47720606852802	27.47897623322065	27.48074639791328	27.48251656260591	27.48428672729854	27.48605689199117	27.4878270566838	27.489597221376428	27.491367386069058	27.493137550761688	27.494907715454318	27.496677880146947	27.498448044839574	27.500218209532203	27.501988374224833	27.503758538917463	27.505528703610093	27.507298868302723	27.509069032995352	27.510839197687982	27.512609362380612	27.514379527073242	27.51614969176587	27.5179198564585	27.51969002115113	27.52146018584376	27.52323035053639	27.52500051522902	27.52677067992165	27.52854084461428	27.530311009306907	27.532081173999536	27.533851338692166	27.535621503384796	27.537391668077426	27.539161832770056	27.540931997462685	27.542702162155315	27.544472326847945	27.546242491540575	27.548012656233205	27.549782820925834	27.551552985618464	27.553323150311094	27.555093315003724	27.556863479696354	27.558633644388983	27.560403809081613	27.562173973774243	27.56394413846687	27.5657143031595	27.56748446785213	27.56925463254476	27.57102479723739	27.57279496193002	27.574565126622648	27.576335291315278	27.578105456007908
